"Data Source","World Development Indicators",

"Last Updated Date","2024-02-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Euro area","EMU","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","94.8701934814453","94.9083709716797","95.8377227783203","96.1807632446289","96.2847595214844","97.438346862793","96.8973388671875","97.2140426635742","97.7037200927734","97.4229583740234","97.4923400878906","97.2816925048828","97.0790023803711","97.1088714599609","98.1056213378906","98.3798980712891","98.6441116333008","97.9590682983398","98.6931381225586","98.4970474243164","98.940299987793","98.3835601806641","98.8907165527344","98.9184112548828","98.9929275512695","98.8510971069336","98.7263031005859","98.6795425415039","98.7842330932617","98.9393463134766","97.3568878173828","99.3444595336914","98.1052398681641","97.8983383178711","98.5789566040039","97.9083709716797","97.4693069458008","98.0907363891602","98.5214080810547","98.0388107299805","97.5753326416016","97.4211730957031","96.5892715454102","96.7739791870117","96.2294082641602","96.7540893554688","95.9735107421875","96.024787902832","95.9553298950195","96.29638671875","96.0984802246094","96.9446716308594","96.9722137451172",
"Eritrea","ERI","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.3113594055176","38.8390083312988","52.4758682250977","57.5297393798828","","54.7408103942871","58.1596984863281","58.9435195922852","56.4684715270996","61.9765396118164","68.5010986328125","81.3664321899414","73.9410400390625","71.160041809082","63.7064208984375","67.5007705688477","58.1512908935547","57.8777389526367","54.7314910888672","53.5726318359375","56.9248275756836","57.4330787658691","","63.7134399414062","62.929759979248","59.4557113647461","","","",
"Spain","ESP","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","99.7768325805664","99.2481002807617","99.4276428222656","103.562477111816","103.406890869141","102.852569580078","101.128723144531","107.474189758301","105.807929992676","104.35523223877","","","103.751579284668","105.174156188965","","","","","","","","","","100.570068359375","","99.9560623168945","99.9110412597656","99.2315063476562","98.5228424072266","99.1982269287109","96.4892272949219","96.8130035400391","96.5905990600586","96.5192031860352","96.1013488769531","94.7013168334961","96.6760177612305","95.6724014282227","96.6371078491211","96.0053405761719","99.1650314331055","",
"Estonia","EST","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.9180068969727","86.9138717651367","","89.6551666259766","93.9857711791992","97.4906387329102","101.899208068848","101.236923217773","105.309776306152","106.994216918945","103.633087158203","103.581878662109","103.992477416992","102.1875","100.268768310547","100.988273620605","99.7495727539062","99.6860122680664","96.8842620849609","98.3406295776367","96.9609527587891","97.9379806518555","96.3807678222656","96.5968170166016","97.2760772705078","95.801399230957","98.2262268066406","",
"Ethiopia","ETH","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","16.724739074707","","","","","25.0894107818604","24.1413097381592","22.5982494354248","","","","","14.2778997421265","14.6855201721191","16.1845893859863","","17.4290008544922","19.449089050293","21.2590103149414","26.3691902160645","29.9017505645752","32.8060913085938","35.0845909118652","41.3737182617188","45.2668190002441","45.9308395385742","48.5430107116699","50.6532287597656","57.5203399658203","52.9997787475586","50.3804817199707","53.2209587097168","52.5954093933105","52.8494415283203","60.1813163757324","61.569465637207","","64.355339050293","64.0929565429688","64.8783798217773","62.1421775817871",
"European Union","EUU","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","95.2954177856445","95.3047180175781","95.9337005615234","96.1548233032227","96.6714096069336","97.1967163085938","96.8190383911133","97.0773086547852","97.4597625732422","97.1520767211914","97.2453536987305","96.6352233886719","96.6079711914062","96.5782089233398","97.5620498657227","97.7297515869141","97.732551574707","97.4241714477539","97.9253082275391","97.8734893798828","98.1513214111328","97.1368408203125","97.4977874755859","97.8612670898438","98.0235824584961","97.5393905639648","97.9535064697266","98.2303924560547","98.3112487792969","98.7360305786133","97.4567413330078","99.5950393676758","98.6111602783203","98.21044921875","98.5647735595703","98.1139297485352","97.9148101806641","98.1097030639648","98.2246322631836","97.9402465820312","97.7433013916016","97.5963592529297","96.7881469726562","96.8133392333984","96.396110534668","96.9670486450195","96.2331008911133","96.6951293945312","95.606689453125","95.7468872070312","95.5730514526367","96.3612976074219","96.3883819580078",
"Fragile and conflict affected situations","FCS","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","53.2676315307617","52.6528511047363","52.3240203857422","53.3496589660645","53.1266784667969","53.8404083251953","54.2446098327637","55.116268157959","55.9785614013672","56.1539688110352","56.7699699401855","57.5954399108887","58.0058898925781","58.0307884216309","58.8917999267578","59.1597785949707","59.8210983276367","59.2089500427246","59.0425300598145","59.2403411865234","59.8370018005371","60.3096618652344","59.6381797790527","59.8383102416992","58.9375610351562","58.4452095031738","58.5429496765137","58.0968399047852","57.661979675293","57.2616500854492","57.8880996704102","59.1058502197266","60.1050605773926","61.4047317504883","62.44580078125","64.6279296875","66.7517929077148","65.2772598266602","64.5752487182617","66.3206100463867","67.7887496948242","67.663932800293","68.0188980102539","67.2622985839844","67.7389678955078","67.8819885253906","68.6180114746094","68.9880676269531","69.5115203857422","69.9536590576172","70.5274963378906","71.1333312988281","",
"Finland","FIN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.5550384521484","99.380859375","99.4976501464844","99.7731094360352","99.3954162597656","99.8723831176758","99.1338882446289","99.4642868041992","99.3867874145508","99.1850128173828","99.877799987793","99.7732696533203","99.436882019043","99.5973129272461","99.1860504150391","98.98681640625","98.841552734375","99.3172302246094","99.3067169189453","99.4973983764648","98.9522476196289","99.4875717163086","99.2897872924805","98.9924774169922","99.4948883056641","98.8572616577148","99.30322265625","99.212158203125","99.4556198120117","99.4276275634766","99.1299896240234","99.7019500732422","99.4365997314453","99.1813507080078","99.2806777954102","",
"Fiji","FJI","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","88.2288970947266","95.0508270263672","91.3986434936523","","99.8515396118164","100.398330688477","105.152648925781","100.462226867676","96.1921615600586","94.6074981689453","","93.9045104980469","93.4441909790039","97.2983322143555","98.9848709106445","","","","","","97.2496795654297","","97.8301773071289","97.5962829589844","96.1121673583984","97.6611175537109","99.0428619384766","93.8676528930664","90.4809875488281","92.1080703735352","94.7709274291992","","97.9120788574219","","98.5685195922852","","93.2693862915039","93.8520889282227","","94.8317108154297","96.1022186279297","95.4062576293945","95.7620697021484","101.144859313965","98.1283721923828","100.914268493652","100.016807556152","102.205642700195","101.579742431641","112.401176452637","111.730407714844",
"France","FRA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","94.9393615722656","93.828987121582","","","94.7819519042969","95.7610778808594","95.5640029907227","98.2719268798828","98.1604919433594","97.441520690918","","","","","","102.201713562012","100.936233520508","98.5546035766602","98.8718872070312","99.6563034057617","99.2051010131836","101.60587310791","","","","","","","98.6193313598633","92.9303665161133","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.2404022216797","94.391357421875","90.923957824707","91.2900543212891","81.8727493286133","90.2859573364258","87.5632400512695","78.5388107299805","84.9353790283203","86.8020324707031",
"Gabon","GAB","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","56.2639617919922","55.1556282043457","","77.0893783569336","81.5628280639648","75.5024185180664","76.4334106445312","78.7081985473633","78.3126602172852","82.0563278198242","83.119873046875","82.3558578491211","71.3823013305664","87.5211715698242","","64.7553863525391","63.5631790161133","61.8508415222168","","","55.4258804321289","","","61.3801689147949","62.3264389038086","64.5356292724609","","","","","69.371208190918","67.6539077758789","","","","","","","","","","","","","","","","72.9149398803711","","","",
"United Kingdom","GBR","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.4876098632812","98.1372375488281","97.0906982421875","97.1831970214844","98.8145904541016","97.6972885131836","98.9380569458008","",
"Georgia","GEO","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.7724990844727","85.7684326171875","87.1442108154297","","88.0297927856445","99.2928237915039","103.905288696289","107.525077819824","102.109466552734","106.712417602539","98.8662872314453","97.9110336303711","105.296340942383","108.699363708496","110.772117614746","112.265228271484","","106.945487976074","109.781311035156","108.327568054199","107.12882232666","120.578979492188","120.752311706543","102.538223266602","98.4816665649414","95.0958023071289","88.7954330444336","111.292549133301",
"Ghana","GHA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","59.0610809326172","52.7654495239258","","48.0888214111328","49.733268737793","52.5162200927734","54.4110298156738","56.643741607666","57.4213600158691","59.3211784362793","63.0120811462402","","","","","","","","","","56.7310409545898","58.3370780944824","","","","","","","61.3618087768555","64.9445495605469","62.2718696594238","63.9406700134277","65.3432693481445","65.1796722412109","71.6062698364258","69.7014083862305","75.8752670288086","82.6185684204102","83.7913970947266","","88.1638107299805","91.1953582763672","91.1848068237305","89.2414321899414","93.6741485595703","","87.8497772216797","88.0406112670898","","","","",
"Gibraltar","GIB","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108.536590576172","121.18643951416","","123.387100219727","127.586212158203","131.670822143555","130.578506469727",
"Guinea","GIN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","17.7371597290039","19.161190032959","","20.6618099212646","16.966480255127","18.3005199432373","17.9112491607666","18.3892593383789","15.0787897109985","14.4307804107666","13.9132604598999","11.2664403915405","12.2918901443481","18.4360198974609","16.4508590698242","16.2383308410645","18.7122707366943","19.9592399597168","20.0266094207764","30.8855495452881","","25.8174800872803","29.4720592498779","32.083740234375","33.8385696411133","37.6643218994141","37.6587104797363","46.9465408325195","52.7905387878418","57.1159896850586","57.431999206543","50.5710983276367","56.353328704834","56.667350769043","60.1625938415527","61.0377883911133","61.940990447998","64.0024795532227","62.8346481323242","62.4415283203125","55.4486312866211","56.6452713012695","56.9965400695801","60.7978096008301","63.183910369873","",
"Gambia, The","GMB","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","17.7120304107666","19.4928092956543","19.0377502441406","18.7393398284912","20.1030197143555","19.5300598144531","15.6549997329712","20.3870792388916","21.1268501281738","23.6285305023193","23.8398704528809","27.2505397796631","30.2987003326416","35.107780456543","36.6748809814453","38.4954414367676","42.0023994445801","","37.153980255127","","","37.0030784606934","35.191478729248","34.3497695922852","36.6295318603516","42.9891815185547","40.9322395324707","","60.4448699951172","59.9611587524414","60.7965393066406","59.2373390197754","62.0955390930176","61.1669006347656","58.7829093933105","57.4537887573242","64.2168579101562","69.6455688476562","","63.0002517700195","58.902099609375","60.1748580932617","60.6040382385254","60.5978393554688","60.7109489440918","60.9133911132812","63.1863555908203","65.5006866455078","68.6075592041016","71.6708374023438","74.407470703125","75.2207336425781",
"Guinea-Bissau","GNB","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","7.14199018478394","","","14.0566902160645","10.3696098327637","14.730580329895","15.6945295333862","12.5350103378296","11.8531999588013","","","8.82390975952148","5.87990999221802","","","","","","","","","","","","27.4886894226074","","","","","","","","","","63.1141891479492","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.7927284240723","","","","","","36.9221382141113","","","27.1960906982422","","32.8942909240723","","","31.5531997680664","34.0082817077637","36.4454002380371","36.3376502990723","38.794979095459","","","39.0611000061035","","","","","","","",
"Greece","GRC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","107.389511108398","107.944351196289","105.122817993164","100.68383026123","100.34326171875","99.6460037231445","101.741897583008","103.787612915039","103.500793457031","102.466957092285","102.51091003418","98.1623077392578","99.3990325927734","100.846290588379","102.358451843262","105.204978942871","97.3380126953125","99.1526489257812","98.4188537597656","","","94.1720886230469","","","","","","","","","","","","106.756958007812","104.349029541016","105.809837341309","103.26277923584","","","101.55859375","96.5232772827148","94.978141784668","95.1415634155273","95.5995330810547","98.1567687988281","98.8532333374023","98.7898178100586","99.0421829223633","97.83740234375","99.7571029663086","98.8565216064453","",
"Grenada","GRD","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","98.5778732299805","95.243278503418","85.1274185180664","86.9530563354492","","","","93.5102005004883","84.282829284668","82.3672485351562","","","","","","","","","","","","","","93.9592437744141","","","91.6634521484375","101.341461181641","","104.035873413086","","102.029968261719","115.906837463379","127.203651428223","116.409469604492","","","101.517807006836","","","","105.626739501953","108.695648193359","","","","",
"Greenland","GRL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","23.0994396209717","23.3445091247559","25.4657192230225","","","29.4729900360107","30.5739994049072","30.6260795593262","31.8973693847656","32.3941497802734","34.6170082092285","34.9124412536621","35.1468505859375","36.6966400146484","38.1779708862305","39.6584701538086","42.5362510681152","","","","","","","","","","46.6381492614746","","","50.7087287902832","54.3726081848145","56.335578918457","60.0751113891602","","67.2934188842773","71.2449569702148","74.2240905761719","74.5880508422852","77.4527130126953","82.9801330566406","83.9035034179688","86.2735214233398","86.4331207275391","86.4700469970703","86.1878128051758","85.149299621582","81.6419296264648","81.9770126342773","81.7480926513672","80.7314376831055","81.3348617553711","88.5031127929688","87.0075531005859",
"Guam","GUM","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","95.7540435791016","91.2307815551758","87.2027587890625","84.5139617919922","","78.4798202514648","86.2340774536133","83.9046630859375","87.4543609619141","82.9392623901367","88.4033508300781","90.7663497924805","86.6356506347656","91.5482482910156","","","89.3150482177734","","","","","93.7855072021484","94.1486511230469","","83.9678726196289","87.8578109741211","88.2841033935547","","97.5299606323242","98.2053070068359","84.2903137207031","","72.5935974121094","","96.8648529052734","99.526611328125","98.0672073364258","99.4021682739258","103.29638671875","98.3920211791992","104.88159942627","105.516242980957","","","","","","","","","","",
"High income","HIC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","95.6762771606445","95.7688522338867","95.7675323486328","96.2802581787109","96.1757888793945","96.2681198120117","96.4081573486328","96.1815719604492","98.4912719726562","94.6377487182617","96.4824523925781","96.4627304077148","96.0637512207031","96.0344924926758","96.8687896728516","96.7654876708984","97.203857421875","97.4711990356445","97.2596588134766","96.7881317138672","97.1819076538086","96.617790222168","97.1758575439453","97.3361206054688","97.8222274780273","97.9755172729492","98.0341873168945","98.0505981445312","98.1039886474609","98.2899780273438","97.9205017089844","98.730110168457","98.2465286254883","98.3079833984375","98.5620880126953","98.4201812744141","98.3193817138672","98.5446166992188","98.5357513427734","98.64111328125","98.5065231323242","98.3018798828125","98.3500671386719","98.3646087646484","98.0292434692383","98.3553924560547","98.130989074707","97.9674072265625","97.8742904663086","98.2613983154297","98.3074035644531","98.5599899291992","98.4904174804688",
"Hong Kong SAR, China","HKG","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","102.36604309082","101.234336853027","98.8700408935547","98.2872772216797","99.222526550293","99.5826873779297","100.862739562988","","","103.694320678711","102.881050109863","102.227020263672","99.6769027709961","97.119987487793","95.8734893798828","96.8515930175781","95.4189834594727","","","","","96.4696426391602","103.89803314209","100.23641204834","102.702308654785","101.724258422852","98.7722930908203","102.287879943848","100.191551208496","112.006202697754","","101.472640991211","121.450790405273","106.492446899414","99.1922378540039","97.330192565918","107.521186828613","88.1812133789062","90.9031219482422","101.572158813477","122.582656860352","103.451843261719","90.1374435424805",
"Honduras","HND","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","45.1295204162598","","49.392261505127","","52.9226303100586","","","","","","","60.440299987793","63.1812705993652","65.0399169921875","66.7131729125977","66.2138900756836","67.1646194458008","67.8125381469727","68.6663208007812","","","","","76.5480880737305","","76.1147766113281","81.5691986083984","","80.7426376342773","82.6039886474609","85.4489593505859","86.1358795166016","84.8156509399414","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","33.3254318237305","33.2085914611816","33.4880981445312","33.9737014770508","34.3846282958984","35.5212516784668","36.4075317382812","37.7443618774414","39.441089630127","40.2613296508789","41.3530883789062","43.2133903503418","44.1358299255371","44.5279884338379","47.1288185119629","43.9089317321777","43.8533592224121","43.1509399414062","41.9921798706055","40.4896011352539","41.2811012268066","41.9820289611816","41.0310592651367","42.0445709228516","40.9304389953613","40.9976081848145","41.8053512573242","41.6768684387207","40.9490814208984","41.8769912719727","42.3142318725586","44.7046890258789","46.7466201782227","48.319278717041","49.8106918334961","52.4285202026367","54.5853500366211","56.8924217224121","60.5111694335938","63.9507102966309","64.2309494018555","63.9957504272461","64.1997680664062","64.1831893920898","64.3356475830078","64.4945907592773","65.2177734375","65.9131774902344","66.9774475097656","67.2501525878906","68.2083129882812","69.116813659668","68.4839782714844",
"Croatia","HRV","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.1753234863281","80.3292617797852","86.0508270263672","88.4797210693359","92.9216079711914","91.7379379272461","","102.163940429688","99.3674926757812","102.026679992676","","101.090072631836","100.202209472656","99.6697769165039","97.1472625732422","97.1629104614258","97.4479675292969","97.6244888305664","98.0421600341797","97.3714218139648","97.1878814697266","100.333572387695","96.3609466552734","97.1020202636719","99.4386367797852","97.7469024658203","97.8140869140625","94.2081527709961","",
"Haiti","HTI","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","27.1012592315674","27.9082794189453","","28.6587009429932","30.9754009246826","","33.7374496459961","35.6501693725586","37.3317413330078","","","","","","","","","","51.2927513122559","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","93.1841506958008","91.2857894897461","96.6408081054688","96.2217864990234","96.4023590087891","97.3138885498047","99.9297790527344","100.674156188965","95.5058898925781","96.3101196289062","94.1999588012695","95.7358016967773","96.4813919067383","103.784492492676","100.17945098877","91.510009765625","93.5127334594727","92.474983215332","92.109130859375","91.606559753418","87.3682098388672","89.3741073608398","92.2898788452148","","","","95.8456268310547","99.2206192016602","98.3350982666016","98.6501770019531","97.2098388671875","98.1777114868164","98.2231292724609","99.0972900390625","97.016960144043","99.2707366943359","97.4997406005859","100.681640625","99.2390823364258","99.9352493286133","97.7274780273438","97.8758163452148","97.8066864013672","98.7255401611328","98.6480865478516","96.7964935302734","100.085502624512","98.0970230102539","93.0519485473633","93.2889022827148","94.2879486083984","",
"IBRD only","IBD","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","76.6775283813477","74.4124984741211","73.1307373046875","72.8698883056641","78.2615966796875","81.1923980712891","80.2666168212891","81.0266189575195","81.1595993041992","81.1112365722656","83.6888198852539","84.3967895507812","85.3274307250977","85.6095504760742","86.3912124633789","87.2345733642578","87.3954467773438","86.8906631469727","87.5118637084961","87.1275100708008","86.3003921508789","85.1162109375","83.9580383300781","84.1303863525391","83.3376922607422","85.999382019043","84.7905197143555","85.0201110839844","85.1151123046875","84.9770812988281","85.817512512207","86.5608062744141","87.3426971435547","88.3046417236328","89.5303802490234","90.709716796875","91.1213073730469","93.3674774169922","96.5138473510742","96.8386535644531","96.2149429321289","95.2100219726562","95.1078796386719","95.8770599365234","95.4633865356445","94.8774719238281","95.7888793945312","95.3070068359375","95.1763381958008","94.5795516967773","94.5964279174805","95.8221588134766","100.893371582031",
"IDA & IBRD total","IBT","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","70.9074935913086","68.7708511352539","67.7197799682617","67.5219116210938","72.4595565795898","75.2890396118164","74.2333984375","74.6829376220703","74.8953094482422","74.8743362426758","77.2242584228516","77.8675537109375","78.7948989868164","78.9311828613281","79.7512969970703","80.1251831054688","80.150390625","79.5261306762695","79.808837890625","79.2665786743164","78.6978073120117","77.9207000732422","76.9900894165039","77.2402801513672","76.6339111328125","78.4767608642578","77.68212890625","77.8392486572266","77.9338989257812","77.989990234375","78.5610198974609","79.3479766845703","80.1940765380859","80.6584396362305","81.5346832275391","82.7701416015625","83.3774490356445","84.6753616333008","86.6972122192383","87.6288681030273","87.3116302490234","86.3958282470703","86.4272994995117","86.6158599853516","86.3255004882812","85.9437103271484","86.6306991577148","86.4230804443359","86.5601577758789","86.2283401489258","86.3596115112305","87.2373504638672","90.3030319213867",
"IDA total","IDA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","47.1806793212891","47.7407989501953","47.828800201416","48.4196395874023","48.2856712341309","47.7936897277832","48.8492202758789","49.7069702148438","50.183708190918","51.1405792236328","51.9771003723145","52.5297813415527","54.1131782531738","53.3090591430664","53.8497009277344","54.0474586486816","54.0028686523438","53.9455986022949","54.5720901489258","55.1181716918945","55.0326995849609","55.5845718383789","55.4252815246582","55.713508605957","56.1269989013672","56.1054191589355","56.1593704223633","56.8767318725586","57.4612083435059","58.622631072998","59.7170715332031","60.4906997680664","61.2616691589355","63.2538909912109","64.8568801879883","64.443717956543","64.5434417724609","67.3433227539062","68.2244262695312","67.9352798461914","68.5168762207031","68.0785293579102","68.4121704101562","68.7329711914062","69.2379913330078","69.8913269042969","70.6835327148438","70.9993515014648","71.4498062133789","71.8475189208984","",
"IDA blend","IDB","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.1133422851562","70.3280334472656","70.4488830566406","70.1286773681641","69.6461181640625","69.4910125732422","70.297233581543","72.2038269042969","69.0745086669922","66.0195388793945","67.4964218139648","68.873291015625","67.9552307128906","69.2136993408203","69.7834091186523","70.4453506469727","71.1344375610352","71.4575729370117","72.0818176269531","72.9118499755859","73.59619140625","73.7254867553711","","",
"Indonesia","IDN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","52.6789894104004","53.25537109375","50.8354110717773","49.0673904418945","48.4956207275391","52.9937400817871","55.8135108947754","","","65.8477935791016","70.4250717163086","75.7427597045898","85.5808334350586","95.2554321289062","97.4167404174805","97.2932434082031","97.0849075317383","97.4142074584961","94.395881652832","90.7412033081055","89.0867004394531","92.7073974609375","95.4393692016602","95.2415237426758","94.8697280883789","95.4097137451172","","","","95.3834915161133","97.3382034301758","99.5420532226562","98.6548461914062","98.9920120239258","97.5537185668945","100.271362304688","99.1960372924805","100.199127197266","102.311996459961","102.359306335449","109.122619628906","107.166206359863","109.713562011719","109.528511047363","107.964698791504","106.196006774902","104.97412109375","104.611259460449","103.142936706543","103.38159942627","102.985801696777",
"IDA only","IDX","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","37.4374809265137","37.6587905883789","38.0068092346191","38.7236404418945","38.8096313476562","39.5148506164551","39.245059967041","38.4023818969727","39.7026405334473","40.2861595153809","41.0425415039062","42.3080902099609","43.3824195861816","44.1130790710449","46.3140182495117","44.9959487915039","45.6158103942871","45.7324714660645","45.5730209350586","45.3963890075684","46.2889289855957","47.154899597168","47.0171203613281","47.7743797302246","47.4810485839844","47.8674011230469","48.5427093505859","48.5672607421875","48.7392082214355","49.9395790100098","50.7564506530762","52.4321594238281","54.2545318603516","55.7419891357422","57.0082015991211","59.6299705505371","61.0722885131836","62.0631408691406","63.7890014648438","67.2651901245117","67.8947372436523","67.9250869750977","68.1601181030273","67.2061309814453","67.372673034668","67.5080184936523","68.1027221679688","68.7617111206055","69.5313568115234","69.651481628418","70.2606964111328","70.8896331787109","",
"Isle of Man","IMN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Not classified","INX","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.9440765380859","102.325378417969","103.363563537598","104.750022888184","","","97.6688079833984","96.4492416381836","96.6412124633789","94.7130737304688","94.9661331176758","94.8736190795898","95.5203628540039","94.9569473266602","","","","","","","","","","","","","","","98.976432800293","98.3457870483398","",
"Iran, Islamic Rep.","IRN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","49.230281829834","","","","","","","","","","","","","79.9131011962891","83.4034194946289","84.6966018676758","83.9806137084961","85.1828536987305","85.8167572021484","87.7948532104492","91.5963592529297","95.2762680053711","97.5548095703125","96.0694885253906","99.6320495605469","","98.1103668212891","","","95.5446929931641","97.6490173339844","94.5280609130859","91.3379364013672","102.321502685547","111.325729370117","105.532127380371","103.718879699707","106.786437988281","108.347526550293","107.303230285645","105.738639831543","102.779708862305","","","100.070320129395","98.347053527832","96.6474380493164","","97.0807571411133","98.0490036010742","","",
